config,row_id,source_de,reference_en,prediction_en,seconds,tokens_per_second,generated_tokens,bigram_repetition
OPUS autoregressive_encoder_decoder,72,"Am engagiertesten ist Oregon, das derzeit 5.000 Fahrer für das größte Experiment des Landes anwirbt.","The most eager is Oregon, which is enlisting 5,000 drivers in the country's biggest experiment.","Oregon is the most committed, currently recruiting 5,000 riders for the country's largest experiment.",0.13045445400007338,160.97572260728015,21,0.0
E2D2 official_b4_s4_cache,73,Diese Fahrer werden bald die Meilengebühren statt der Mineralölsteuer an den Bundesstaat zahlen.,Those drivers will soon pay the mileage fees instead of gas taxes to the state.,These drivers will soon pay the Mileage fees to the state instead of the mineral oil tax.,0.3625076060000083,55.17125618599997,20,0.0
OPUS autoregressive_encoder_decoder,73,Diese Fahrer werden bald die Meilengebühren statt der Mineralölsteuer an den Bundesstaat zahlen.,Those drivers will soon pay the mileage fees instead of gas taxes to the state.,These drivers will soon pay the miles instead of the mineral oil tax to the state.,0.13556294800002888,140.15629108328295,19,0.0
E2D2 official_b4_s4_cache,74,Nevada hat bereits ein Pilotprojekt abgeschlossen.,Nevada has already completed a pilot.,Nevada has already completed a pilot's project.,0.2236309940000183,53.659824988297544,12,0.0
OPUS autoregressive_encoder_decoder,74,Nevada hat bereits ein Pilotprojekt abgeschlossen.,Nevada has already completed a pilot.,Nevada has already completed a pilot project.,0.06595225800003846,151.62483140447094,10,0.0
E2D2 official_b4_s4_cache,75,New York City erwägt ebenfalls ein solches.,New York City is looking into one.,New York City is also considering this. It is a very important issue.,0.29930042800003775,53.45799238214916,16,0.0
OPUS autoregressive_encoder_decoder,75,New York City erwägt ebenfalls ein solches.,New York City is looking into one.,New York City is also considering such a thing.,0.07425356199996713,161.60840876570086,12,0.0
E2D2 official_b4_s4_cache,76,Illinois testet es in eingeschränktem Maße mit Lkws.,Illinois is trying it on a limited basis with trucks.,Ill.msg tests it to a limited extent with trucks.,0.21441886499997054,55.965224888218906,12,0.0
OPUS autoregressive_encoder_decoder,76,Illinois testet es in eingeschränktem Maße mit Lkws.,Illinois is trying it on a limited basis with trucks.,Illinois is testing it to a limited extent with trucks.,0.09800308399996993,132.6488868452751,13,0.0
E2D2 official_b4_s4_cache,77,"Und die I-95-Koalition, zu der die Verkehrsministerien von 17 Bundesstaaten an der Ostküste gehören (einschließlich Maryland, Pennsylvania, Virginia und Florida), untersucht derzeit, wie man die Änderung einführen könnte.","And the I-95 Coalition, which includes 17 state transportation departments along the Eastern Seaboard (including Maryland, Pennsylvania, Virginia and Florida), is studying how they could go about implementing the change.","And the I-95 coalition, which includes the transport ministries of 17 states on the east coast (including Angeles, Pennsylvania, Virginia, and Florida), is currently investigating how to introduce the change process.",0.7790991689998918,56.47548059444292,44,0.0
OPUS autoregressive_encoder_decoder,77,"Und die I-95-Koalition, zu der die Verkehrsministerien von 17 Bundesstaaten an der Ostküste gehören (einschließlich Maryland, Pennsylvania, Virginia und Florida), untersucht derzeit, wie man die Änderung einführen könnte.","And the I-95 Coalition, which includes 17 state transportation departments along the Eastern Seaboard (including Maryland, Pennsylvania, Virginia and Florida), is studying how they could go about implementing the change.","And the I-95 coalition, which includes the transport ministries of 17 states on the east coast (including Maryland, Pennsylvania, Virginia, and Florida), is currently investigating how to introduce the change.",0.2691297269999495,152.34288852828098,41,0.0
E2D2 official_b4_s4_cache,78,Das Konzept ist kein universeller Hit.,The concept is not a universal hit.,"The concept is not a universal hit. The concept is not a universal hit. It is a universal hit, but it is a universal hit that is not a universal hit.",0.6607834830000456,54.48078065837114,36,0.5294117647058824
OPUS autoregressive_encoder_decoder,78,Das Konzept ist kein universeller Hit.,The concept is not a universal hit.,The concept is not a universal hit.,0.06411974900004225,155.95819004209469,10,0.0
E2D2 official_b4_s4_cache,79,"In Nevada, wo vor kurzem 50 Freiwillige mit den Geräten ausgestattet wurden, waren Autofahrer skeptisch beim Gedanken, die Regierung könnte jede ihrer Bewegungen verfolgen.","In Nevada, where about 50 volunteers' cars were equipped with the devices not long ago, drivers were uneasy about the government being able to monitor their every move.","In Nevada, where 50 volunteers were recently equipped with the equipment, drivers were sceptical about the idea that the government could follow each of their movements. The idea of the government is endless. The idea of the creation of the new government is endless. The idea of the creation of a new government is endless. The idea of the new government is not very clear.",1.4051503599999933,54.08673844698041,76,0.38028169014084506
OPUS autoregressive_encoder_decoder,79,"In Nevada, wo vor kurzem 50 Freiwillige mit den Geräten ausgestattet wurden, waren Autofahrer skeptisch beim Gedanken, die Regierung könnte jede ihrer Bewegungen verfolgen.","In Nevada, where about 50 volunteers' cars were equipped with the devices not long ago, drivers were uneasy about the government being able to monitor their every move.","In Nevada, where 50 volunteers were recently equipped with the equipment, drivers were skeptical about the government's ability to track any of their movements.",0.20536815200000547,160.68703778373154,33,0.0
E2D2 official_b4_s4_cache,80,"„Bedenken gegen Big Brother und derartige Dinge waren ein großes Problem“, erklärt Alauddin Khan, Leiter des Strategie- und Ergebnismanagements im Verkehrsministerium von Nevada.","""Concerns about Big Brother and those sorts of things were a major problem,"" said Alauddin Khan, who directs strategic and performance management at the Nevada Department of Transportation.","“ concerns about big brother and such things were a big problem,” explains Alauddin Khan, head of strategy and earnings management at the Ministry of Transport in the Nevada.",0.6420984339999904,56.06617006638041,36,0.0
OPUS autoregressive_encoder_decoder,80,"„Bedenken gegen Big Brother und derartige Dinge waren ein großes Problem“, erklärt Alauddin Khan, Leiter des Strategie- und Ergebnismanagements im Verkehrsministerium von Nevada.","""Concerns about Big Brother and those sorts of things were a major problem,"" said Alauddin Khan, who directs strategic and performance management at the Nevada Department of Transportation.","""Thinking about Big Brother and such things was a big problem,"" explains Alauddin Khan, head of strategy and outcome management at the Nevada Department of Transport.",0.24041357599992352,149.74195966375646,36,0.0
E2D2 official_b4_s4_cache,81,Die Leute wollten es nicht.,It was not something people wanted.,People did not want it to.,0.14326002899997548,55.842512777945686,8,0.0
OPUS autoregressive_encoder_decoder,81,Die Leute wollten es nicht.,It was not something people wanted.,People didn't want it.,0.05642404100001386,159.50647703516643,9,0.0
E2D2 official_b4_s4_cache,82,"Als der Test anlief, warnte die ACLU von Nevada auf ihrer Website: „Es wäre relativ einfach, die Fahrtenschreiber in ausgewachsene Überwachungsgeräte zu verwandeln.“","As the trial got underway, the ACLU of Nevada warned on its website: ""It would be fairly easy to turn these devices into full-fledged tracking devices.""","When the test started, the$str of Nevada warned on their website: “It would be relatively easy to turn the tachographs into adult monitoring devices.”",0.5938807630000156,53.882870087171284,32,0.0
OPUS autoregressive_encoder_decoder,82,"Als der Test anlief, warnte die ACLU von Nevada auf ihrer Website: „Es wäre relativ einfach, die Fahrtenschreiber in ausgewachsene Überwachungsgeräte zu verwandeln.“","As the trial got underway, the ACLU of Nevada warned on its website: ""It would be fairly easy to turn these devices into full-fledged tracking devices.""","When the test started, the Nevada ACLU warned on its website: ""It would be relatively easy to turn tachographs into full - grown surveillance devices.",0.23663560499994674,147.90673618202078,35,0.0
E2D2 official_b4_s4_cache,83,"Es bestehe keine Notwendigkeit, eine gigantische, sperrige technologische Infrastruktur aufzubauen, die unweigerlich dazu verwendet werden würde, Daten über die täglichen Bewegungen von Einzelpersonen zu erfassen.","There is no need to build an enormous, unwieldy technological infrastructure that will inevitably be expanded to keep records of individuals' everyday comings and goings.","There is no need to build a gigantic, cumbersome technological infrastructure that would inevitably be used to collect data on the daily movements of individuals.",0.648817101000077,43.15545930716256,28,0.0
OPUS autoregressive_encoder_decoder,83,"Es bestehe keine Notwendigkeit, eine gigantische, sperrige technologische Infrastruktur aufzubauen, die unweigerlich dazu verwendet werden würde, Daten über die täglichen Bewegungen von Einzelpersonen zu erfassen.","There is no need to build an enormous, unwieldy technological infrastructure that will inevitably be expanded to keep records of individuals' everyday comings and goings.","There is no need to build a gigantic, bulky technological infrastructure that would inevitably be used to collect data on the daily movements of individuals.",0.2684971859999905,111.73301458735236,30,0.0
E2D2 official_b4_s4_cache,84,"Nevada gehört zu einer Reihe von Bundesstaaten, die nun nach erschwinglicher Technologie Ausschau halten, mit der der Staat die gefahrenen Kilometer erfassen kann, aber nicht genau wann und wo.","Nevada is among several states now scrambling to find affordable technology that would allow the state to keep track of how many miles a car is being driven, but not exactly where and at what time.","Nevada is one of a number of federal states that are now looking for affordable technology to allow the state to capture the kilometres taken, but not exactly when and where.",0.8912341630000356,40.39342464029688,36,0.0
OPUS autoregressive_encoder_decoder,84,"Nevada gehört zu einer Reihe von Bundesstaaten, die nun nach erschwinglicher Technologie Ausschau halten, mit der der Staat die gefahrenen Kilometer erfassen kann, aber nicht genau wann und wo.","Nevada is among several states now scrambling to find affordable technology that would allow the state to keep track of how many miles a car is being driven, but not exactly where and at what time.","Nevada is one of a number of states that are now looking for affordable technology to capture the miles the state is driving, but not exactly when and where.",0.3585860319999483,92.02812450877829,33,0.0
E2D2 official_b4_s4_cache,85,"Damit, so Khan, wäre auch die Öffentlichkeit beruhigter.","If you can do that, Khan said, the public gets more comfortable.","This, Khan, would also reassure the general public.",0.3315819960000681,36.19014344794986,12,0.0
OPUS autoregressive_encoder_decoder,85,"Damit, so Khan, wäre auch die Öffentlichkeit beruhigter.","If you can do that, Khan said, the public gets more comfortable.","So, Khan, the public would be more calmed.",0.08820512299996608,158.72093959900022,14,0.0
E2D2 official_b4_s4_cache,86,Die Jagd nach dieser Technologie hat einige Behörden zu einem kleinen Startup-Unternehmen namens True Mileage in Kalifornien geführt.,The hunt for that technology has led some state agencies to a small California startup called True Mileage.,"The quest for this technology has led some authorities to a small launch company called True Mileage in California, California.",0.4535621380000521,52.91446968176441,24,0.0
OPUS autoregressive_encoder_decoder,86,Die Jagd nach dieser Technologie hat einige Behörden zu einem kleinen Startup-Unternehmen namens True Mileage in Kalifornien geführt.,The hunt for that technology has led some state agencies to a small California startup called True Mileage.,The hunt for this technology has led some authorities to a small startup company called True Mileage in California.,0.14834566100000757,155.0432944580619,23,0.0
E2D2 official_b4_s4_cache,87,"Die Firma ist ursprünglich nicht angetreten, um Bundesstaaten bei der Besteuerung von Autofahrern zu helfen.",The firm was not originally in the business of helping states tax drivers.,The company did not originally act to help federal states tax drivers for cars.,0.317916117999971,50.327740853961544,16,0.0
OPUS autoregressive_encoder_decoder,87,"Die Firma ist ursprünglich nicht angetreten, um Bundesstaaten bei der Besteuerung von Autofahrern zu helfen.",The firm was not originally in the business of helping states tax drivers.,The company originally did not start to help states tax drivers.,0.08822527100005573,158.6846925071067,14,0.0
E2D2 official_b4_s4_cache,88,"Vielmehr war es ihr Ziel, in einem aufstrebenden Markt für Kfz-Versicherungen Fuß zu fassen, bei denen Fahrer auf Grundlage der gefahrenen Meilen zahlen sollen.","It was seeking to break into an emerging market in auto insurance, in which drivers would pay based on their mileage.","Instead, it was their aim to take root in an emerging car insurance market where drivers should pay on the basis of the miles taken.",0.5199269649999678,53.8537177043736,28,0.0
OPUS autoregressive_encoder_decoder,88,"Vielmehr war es ihr Ziel, in einem aufstrebenden Markt für Kfz-Versicherungen Fuß zu fassen, bei denen Fahrer auf Grundlage der gefahrenen Meilen zahlen sollen.","It was seeking to break into an emerging market in auto insurance, in which drivers would pay based on their mileage.","Rather, their aim was to gain a foothold in an emerging market for car insurance, where drivers should pay based on the miles they were driving.",0.20507118000000446,156.04337966943626,32,0.0
E2D2 official_b4_s4_cache,89,"Doch die von ihr getesteten Geräte sind auch für die Straßenplaner interessant, denn sie arbeiten nicht mit GPS und liefern nur begrenzte Informationen, die regelmäßig per Modem hochgeladen werden.","But the devices it is testing appeal to highway planners because they don't use GPS and deliver a limited amount of information, uploaded periodically by modem.","But the devices she has tested are also interesting for road planners, because they don't work with GPS and provide limited information that is regularly uploaded by modem.",0.5842841510000198,54.767872695555816,32,0.0
OPUS autoregressive_encoder_decoder,89,"Doch die von ihr getesteten Geräte sind auch für die Straßenplaner interessant, denn sie arbeiten nicht mit GPS und liefern nur begrenzte Informationen, die regelmäßig per Modem hochgeladen werden.","But the devices it is testing appeal to highway planners because they don't use GPS and deliver a limited amount of information, uploaded periodically by modem.","But the devices she tested are also interesting for road planners, because they do not work with GPS and provide only limited information that is regularly uploaded via modem.",0.24275247900004615,144.1797840507052,35,0.0
E2D2 official_b4_s4_cache,90,"„Die Leute sind eher bereit, sich daran zu beteiligen, wenn ihre Geschwindigkeit und Standorte nicht aufgezeichnet werden“, erklärte Ryan Morrison, Geschäftsführer von True Mileage.","""People will be more willing to do this if you do not track their speed and you do not track their location,"" said Ryan Morrison, chief executive of True Mileage.","“People are more willing to participate if their speed and locations are not recorded,” said RyanProjection, True Mileage’s managing director.",0.5140596989999722,54.468381891188706,28,0.0
OPUS autoregressive_encoder_decoder,90,"„Die Leute sind eher bereit, sich daran zu beteiligen, wenn ihre Geschwindigkeit und Standorte nicht aufgezeichnet werden“, erklärte Ryan Morrison, Geschäftsführer von True Mileage.","""People will be more willing to do this if you do not track their speed and you do not track their location,"" said Ryan Morrison, chief executive of True Mileage.","""People are more willing to participate if their speed and locations are not recorded,"" said Ryan Morrison, CEO of True Mileage.",0.17955731300003208,161.508320187409,29,0.0
E2D2 official_b4_s4_cache,91,In einigen dieser öffentlichen Pilotprogramme wurden große Fehler gemacht.,There have been some big mistakes in some of these state pilot programs.,Some of these public pilot programmes have made major mistakes.,0.21815890499999568,55.00577663790638,12,0.0
OPUS autoregressive_encoder_decoder,91,In einigen dieser öffentlichen Pilotprogramme wurden große Fehler gemacht.,There have been some big mistakes in some of these state pilot programs.,"In some of these public pilot programmes, big mistakes have been made.",0.12026555300008113,133.03892595071846,16,0.0
E2D2 official_b4_s4_cache,92,"Es gibt wesentlich billigere und weniger intrusive Möglichkeiten, dies umzusetzen.",There are a lot less expensive and less intrusive ways to do this.,There are much cheaper and less aggressive ways of implementing this. The aim is to improve the quality of the work.,0.4308344170000282,55.70585601567302,24,0.0
OPUS autoregressive_encoder_decoder,92,"Es gibt wesentlich billigere und weniger intrusive Möglichkeiten, dies umzusetzen.",There are a lot less expensive and less intrusive ways to do this.,There are much cheaper and less intrusive ways to implement this.,0.10459655499994369,162.52925347311057,17,0.0
E2D2 official_b4_s4_cache,93,"In Oregon experimentieren die Planer damit, Autofahrern eine Reihe von Auswahlmöglichkeiten zu geben.","In Oregon, planners are experimenting with giving drivers different choices.","In Monaco, the planners experiment with giving drivers a number of selection options.",0.29115758199998254,54.95305974893334,16,0.0
OPUS autoregressive_encoder_decoder,93,"In Oregon experimentieren die Planer damit, Autofahrern eine Reihe von Auswahlmöglichkeiten zu geben.","In Oregon, planners are experimenting with giving drivers different choices.","In Oregon, planners experiment with giving drivers a range of choices.",0.10510574100010217,161.74187859047086,17,0.0
E2D2 official_b4_s4_cache,94,Sie können sich für ein Gerät mit oder ohne GPS entscheiden.,They can choose a device with or without GPS.,You can choose a device with or without a GPS.,0.23210409699993306,51.700940031245814,12,0.0
OPUS autoregressive_encoder_decoder,94,Sie können sich für ein Gerät mit oder ohne GPS entscheiden.,They can choose a device with or without GPS.,You can choose a device with or without GPS.,0.07521842799997103,159.5353734327527,12,0.0
E2D2 official_b4_s4_cache,95,Oder sie wählen überhaupt kein Gerät und zahlen stattdessen eine Pauschalgebühr auf Grundlage der durchschnittlich von allen Einwohnern des Bundesstaates gefahrenen Meilen.,"Or they can choose not to have a device at all, opting instead to pay a flat fee based on the average number of miles driven by all state residents.",Or they do not choose a device at all and pay a lump fee based on the average miles used by all residents of the state.,0.5563780429999952,50.325494243129654,28,0.0
OPUS autoregressive_encoder_decoder,95,Oder sie wählen überhaupt kein Gerät und zahlen stattdessen eine Pauschalgebühr auf Grundlage der durchschnittlich von allen Einwohnern des Bundesstaates gefahrenen Meilen.,"Or they can choose not to have a device at all, opting instead to pay a flat fee based on the average number of miles driven by all state residents.",Or they don't choose any device at all and instead pay a flat fee based on the average miles driven by all the residents of the state.,0.22504747799996494,142.19221776839902,32,0.0
E2D2 official_b4_s4_cache,96,"Andere Stellen hoffen, das Konzept einer misstrauischen Öffentlichkeit verkaufen zu können, indem sie die Geräte mit mehr Funktionen ausstatten als mit wenigeren.","Other places are hoping to sell the concept to a wary public by having the devices do more, not less.",Other agencies hope to sell the concept of a suspicious public by providing the devices with more functions than fewer of them.,0.4386279469999863,54.71607580900619,24,0.0
OPUS autoregressive_encoder_decoder,96,"Andere Stellen hoffen, das Konzept einer misstrauischen Öffentlichkeit verkaufen zu können, indem sie die Geräte mit mehr Funktionen ausstatten als mit wenigeren.","Other places are hoping to sell the concept to a wary public by having the devices do more, not less.",Other bodies hope to sell the concept of a suspicious public by providing the devices with more functions than with fewer.,0.15013979799994104,159.85102097985654,24,0.0
E2D2 official_b4_s4_cache,97,"In New York City wollen Verkehrsbeamte ein Gerät zur Besteuerung entwickeln, mit dem sich auch Parkgebühren bezahlen lassen, eine Versicherung nur für gefahrene Kilometer bezahlt werden muss und Geschwindigkeitsdaten von anderen Fahrzeugen in Echtzeit erhoben werden, dank derer Autofahrer Staus ausweichen können.","In New York City, transportation officials are seeking to develop a taxing device that would also be equipped to pay parking meter fees, provide ""pay-as-you-drive"" insurance, and create a pool of real-time speed data from other drivers that motorists could use to avoid traffic.","In New York City, traffic officials want to develop a tax device that can pay for parking fees, insurance only for miles drive, and speed data from other vehicles in real time to enable drivers to avoid traffic congestion.",0.8287049260000003,53.09489375474037,44,0.0
OPUS autoregressive_encoder_decoder,97,"In New York City wollen Verkehrsbeamte ein Gerät zur Besteuerung entwickeln, mit dem sich auch Parkgebühren bezahlen lassen, eine Versicherung nur für gefahrene Kilometer bezahlt werden muss und Geschwindigkeitsdaten von anderen Fahrzeugen in Echtzeit erhoben werden, dank derer Autofahrer Staus ausweichen können.","In New York City, transportation officials are seeking to develop a taxing device that would also be equipped to pay parking meter fees, provide ""pay-as-you-drive"" insurance, and create a pool of real-time speed data from other drivers that motorists could use to avoid traffic.","In New York City, traffic officials want to develop a tax-based device that can also pay parking fees, pay insurance only for miles driven, and collect speed data from other vehicles in real time that will allow drivers to avoid traffic jams.",0.3352508499999658,152.12489394137316,51,0.0
E2D2 official_b4_s4_cache,98,"„Autofahrer würden durch den Mehrwert der Vorteile, die das System bietet, zur Teilnahme motiviert“, heißt es in einem Planungsdokument der Stadt.","""Motorists would be attracted to participate because of the value of the benefits it offers to them,"" says a city planning document.","“Car drivers would be motivated to participate by the added value of the benefits offered by the system,” said in a city planning document.",0.5231603790000463,53.52087261179525,28,0.037037037037037035
OPUS autoregressive_encoder_decoder,98,"„Autofahrer würden durch den Mehrwert der Vorteile, die das System bietet, zur Teilnahme motiviert“, heißt es in einem Planungsdokument der Stadt.","""Motorists would be attracted to participate because of the value of the benefits it offers to them,"" says a city planning document.","""Drivers would be motivated to participate by the added value of the benefits the system offers,"" says a city planning document.",0.16977022800006125,159.0384858291541,27,0.0
E2D2 official_b4_s4_cache,99,"Einige Verkehrsplaner fragen sich allerdings, ob das ganze Gerede über das Bezahlen pro Meile nicht nur ein riesiges Ablenkungsmanöver sei.","Some transportation planners, though, wonder if all the talk about paying by the mile is just a giant distraction.","However, some transport planners wonder whether the whole talk about paying per mile is not just a huge shift manoeuvre.",0.43104469499996867,55.67868083842615,24,0.0
OPUS autoregressive_encoder_decoder,99,"Einige Verkehrsplaner fragen sich allerdings, ob das ganze Gerede über das Bezahlen pro Meile nicht nur ein riesiges Ablenkungsmanöver sei.","Some transportation planners, though, wonder if all the talk about paying by the mile is just a giant distraction.","Some traffic planners wonder, however, whether the whole talk about paying per mile is not just a huge diversion.",0.1904494689999865,136.51915196467073,26,0.0
E2D2 official_b4_s4_cache,100,"Bei der Metropolitan Transportation Commission für das Gebiet der San Francisco Bay erklärten Beamte, der Kongress könne das Problem des bankrotten Highway Trust Fund einfach durch Erhöhung der Kraftstoffsteuer lösen.","At the Metropolitan Transportation Commission in the San Francisco Bay Area, officials say Congress could very simply deal with the bankrupt Highway Trust Fund by raising gas taxes.","At the Metropolitan Transportation Commission for San Francisco Bay, officials said that Congress could solve the problem of the bankrupt Highway Trust Fund simply by raising fuel tax rates.",0.5927598010000565,53.984767431955035,32,0.0
OPUS autoregressive_encoder_decoder,100,"Bei der Metropolitan Transportation Commission für das Gebiet der San Francisco Bay erklärten Beamte, der Kongress könne das Problem des bankrotten Highway Trust Fund einfach durch Erhöhung der Kraftstoffsteuer lösen.","At the Metropolitan Transportation Commission in the San Francisco Bay Area, officials say Congress could very simply deal with the bankrupt Highway Trust Fund by raising gas taxes.","In the Metropolitan Transportation Commission for the San Francisco Bay area, officials said Congress could easily solve the problem of the bankrupt Highway Trust Fund by increasing fuel tax.",0.2180343710000443,151.3522838103048,33,0.0
E2D2 official_b4_s4_cache,101,"Eine zusätzliche einmalige Gebühr oder eine jährliche Abgabe könnte Autofahrern mit Hybridfahrzeugen oder anderen Fahrzeugen, die wenig Benzin verbrauchen, auferlegt werden, sodass auch diese einen fairen Anteil zahlen.","An extra one-time or annual levy could be imposed on drivers of hybrids and others whose vehicles don't use much gas, so they pay their fair share.","An additional one-off fee or an annual levy could be imposed on drivers with hybrid vehicles or other vehicles that consume little fuel, so that they also pay a fair share of it. The price is not too high.",1.0022477110001091,43.9013225144649,44,0.0
OPUS autoregressive_encoder_decoder,101,"Eine zusätzliche einmalige Gebühr oder eine jährliche Abgabe könnte Autofahrern mit Hybridfahrzeugen oder anderen Fahrzeugen, die wenig Benzin verbrauchen, auferlegt werden, sodass auch diese einen fairen Anteil zahlen.","An extra one-time or annual levy could be imposed on drivers of hybrids and others whose vehicles don't use much gas, so they pay their fair share.","An additional one-off fee or annual levy could be imposed on drivers with hybrid vehicles or other vehicles that consume little fuel, so that they pay a fair share.",0.32087828700002774,109.07562592415913,35,0.0
E2D2 official_b4_s4_cache,102,"„Es gibt keinen Grund für eine Operation, wenn ein Aspirin auch ausreicht“, erläutert Randy Rentschler, der Leiter für Gesetzgebung und öffentliche Angelegenheiten der Kommission.","""There is no need for radical surgery when all you need to do is take an aspirin,"" said Randy Rentschler, the commission's director of legislation and public affairs.","There is no reason for an operation if an asylumin is sufficient,” explains biên Rentschler, the Commission’s head of legislation and public affairs.",0.774122719999923,41.337115128210144,32,0.0
OPUS autoregressive_encoder_decoder,102,"„Es gibt keinen Grund für eine Operation, wenn ein Aspirin auch ausreicht“, erläutert Randy Rentschler, der Leiter für Gesetzgebung und öffentliche Angelegenheiten der Kommission.","""There is no need for radical surgery when all you need to do is take an aspirin,"" said Randy Rentschler, the commission's director of legislation and public affairs.","""There is no reason for an operation if an aspirin is sufficient,"" explains Randy Rentschler, Head of Legislation and Public Affairs of the Commission.",0.37282019799999944,93.87903388217194,35,0.0
E2D2 official_b4_s4_cache,103,"Wenn wir das tun, machen sich Hunderte Millionen von Autofahrern sorgen über ihre Privatsphäre und zahlreiche andere Dinge.","If we do this, hundreds of millions of drivers will be concerned about their privacy and a host of other things.","If we do that, hundreds of millions of drivers will worry about their privacy and many other things. The problem is that they are not allowed to do so. If we do so, hundreds of millions of drivers will be worried about their privacy and many other things to do.",1.1177231649999158,50.10185147232251,56,0.2962962962962963
OPUS autoregressive_encoder_decoder,103,"Wenn wir das tun, machen sich Hunderte Millionen von Autofahrern sorgen über ihre Privatsphäre und zahlreiche andere Dinge.","If we do this, hundreds of millions of drivers will be concerned about their privacy and a host of other things.","When we do, hundreds of millions of drivers worry about their privacy and many other things.",0.13099034199990456,152.68301230952258,20,0.0
E2D2 official_b4_s4_cache,104,Königsfeld: Kleine Mannschaft schlägt sich wacker,Königsfeld: Small team gives a spirited performance,Königsfeld: Small Team beats wacker.,0.22276842799999486,53.8675974317163,12,0.0
OPUS autoregressive_encoder_decoder,104,Königsfeld: Kleine Mannschaft schlägt sich wacker,Königsfeld: Small team gives a spirited performance,Königsfeld: Small team is playing well,0.06973551700002645,157.73884633272064,11,0.0
E2D2 official_b4_s4_cache,105,Die Freiwillige Feuerwehr bewältigte ihre Herbsthauptprobe trotz Personalmangels mit Bravour.,The voluntary fire service bravely came through the main autumn test run in spite of a lack of personnel.,The Voluntary Fire Force handled their main autumn test despite lack of personnel.,0.2964254900000469,53.976464709554726,16,0.0
OPUS autoregressive_encoder_decoder,105,Die Freiwillige Feuerwehr bewältigte ihre Herbsthauptprobe trotz Personalmangels mit Bravour.,The voluntary fire service bravely came through the main autumn test run in spite of a lack of personnel.,The volunteer fire brigade mastered its autumn main test despite staff shortages with flying colors.,0.1425269889999754,140.32430026290285,20,0.0
E2D2 official_b4_s4_cache,106,Nur elf Mann nahmen an der Übung teil.,Only eleven men took part in the exercise.,Only eleven men took part in the exercise of training.,0.21823006899990105,54.987839462239464,12,0.0
OPUS autoregressive_encoder_decoder,106,Nur elf Mann nahmen an der Übung teil.,Only eleven men took part in the exercise.,Only eleven men participated in the exercise.,0.06386285899998256,156.58553589031663,10,0.0
E2D2 official_b4_s4_cache,107,Abteilungskommandant Hans Kammerer hatte sich in seiner Übungsannahme das Anwesen Feder in der Burgberger Straße ausgesucht.,"For the training exercise, department commander, Hans Kammerer, chose the Feder premises on Burgberger Strasse.",The department commander Hans Kammerer had chosen the estate Feder in Burgberger Straße in his training take-off.,0.44478720899996915,53.95838619990906,24,0.0
OPUS autoregressive_encoder_decoder,107,Abteilungskommandant Hans Kammerer hatte sich in seiner Übungsannahme das Anwesen Feder in der Burgberger Straße ausgesucht.,"For the training exercise, department commander, Hans Kammerer, chose the Feder premises on Burgberger Strasse.","In his acceptance of the exercise, department commander Hans Kammerer had chosen Feder estate in Burgberger Straße.",0.15060759099992538,159.3545175290128,24,0.0
E2D2 official_b4_s4_cache,108,Dort soll beim Sägen ein Kurzschluss entstanden sein.,A short-circuit was reported to have occurred there during sawing.,A short circuit was created there when sawing it.,0.22655633300007594,52.96695899467961,12,0.0
OPUS autoregressive_encoder_decoder,108,Dort soll beim Sägen ein Kurzschluss entstanden sein.,A short-circuit was reported to have occurred there during sawing.,A short circuit was supposed to have been created there during sawing.,0.10294251400000576,155.42655194916946,16,0.0
E2D2 official_b4_s4_cache,109,"Durch den entstehenden Brand und die Rauchentwicklung wurden zwei Menschen verletzt, einer davon konnte aber noch einen Notruf absenden.","Two people were injured by the resulting fire and the spread of smoke, however, one was able to make an emergency call.","Two people were injured by the resulting fire and smoking development, but one of them was still able to send an emergency call to them.",0.5186808299999939,53.98310170823227,28,0.0
OPUS autoregressive_encoder_decoder,109,"Durch den entstehenden Brand und die Rauchentwicklung wurden zwei Menschen verletzt, einer davon konnte aber noch einen Notruf absenden.","Two people were injured by the resulting fire and the spread of smoke, however, one was able to make an emergency call.","The fire and smoke caused two people to be injured, but one of them could send an emergency call.",0.1440187349999178,159.7014443989744,23,0.0
E2D2 official_b4_s4_cache,110,"Zwei Atemschutzträger der Wehr machten sich nach der ersten Überprüfung der Sachlage durch Hans Kammerer bereit, das Gebäude zu betreten.",Two fire fighters equipped with respiratory gear prepared to enter the building following the initial inspection of the situation by Hans Kammerer.,Two respiratory protecters of the military were prepared to enter the building after the first review of the situation by Hans Kammerer. The first review was made. The task was carried out by Hans Kammerer.,0.8205626909999637,53.62174088902361,44,0.1891891891891892
OPUS autoregressive_encoder_decoder,110,"Zwei Atemschutzträger der Wehr machten sich nach der ersten Überprüfung der Sachlage durch Hans Kammerer bereit, das Gebäude zu betreten.",Two fire fighters equipped with respiratory gear prepared to enter the building following the initial inspection of the situation by Hans Kammerer.,Two Wehr respiratory guards prepared to enter the building after Hans Kammerer first checked the situation.,0.13761285200007478,159.8687889993592,22,0.0
E2D2 official_b4_s4_cache,111,"Nach kurzer Zeit gelang es, die erste Person zu finden und ins Freie zu geleiten.",After a short time they managed to find the first person and direct them out of the building.,"After a short time, the first person was found and led into the open. The result was a good result.",0.46213361200000236,51.93303273513003,24,0.0
